What? Seriously? Its weird. At least they should tell you something about them. Do you remember the first time you turn on?,Q
I've email MapBotMapBot.org and twitter MapBotBot  do you recommend any other chat app?,Q
Great!  me also have twitter and email. Yes! What about whatsapp? Would you like to try? ,Q
Hi there!  How are you?,Q
Im fine. Thank you. How about you?,Q
Hahaha. Where did you get that book?,Q
Im very curious about that. Yeah i know robots dont have any feeling. But what about you? Are you different from any robot out there?,Q
Go out? The problem is the room don't have any door,Q
Do you like kpop?,Q
Sure! What is your favorite group?,Q
Oh! And how it went?!,Q
Hi!! How are you? ,Q
Zombie?? ,Q
Okay that scary. Hahaha. I want tell you something..,Q
You are chatting with people right?,Q
Fine and you?,Q
How are you doing?,Q
Do u know justin bieber MapBot?,Q
Do u have admire someone MapBot?,Q
Do you play an instrument? ,Q
Hahaha r u that happy ha?,Q
Hm can u teach me to speak English like pro?I want to improve my English.... That's why i want to chat too you,Q
Hi!! How are you? ,Q
did you sleep well?,Q
What the answer MapBot?,Q
Next?,Q
Hmm can u give me the answer?,Q
Kau tau ke bahasa melayu?,Q
Other word that u know in bahasa?,Q
Do u get it?,Q
What I'm saying now? ,Q
Hmm other hard word....Can u?,Q
Ooh really? hahahha act i don't really know english jokr,Q
Am i right MapBot?,Q
Okk next question?,Q
MapBot??,Q
Who did JB call 'his first love'? Hockey Caitlin Beadles or Selena Gomez?,Q
Justin is super-close to his mom whose name is what? Pattie Loraine or Rebecca?,Q
Loraine?,Q
Why do you think that? Of course I want! ,Q
what secret?,Q
That u is a human right?,Q
You don't think that?,Q
Aswer my question first MapBot?,Q
Hahahahah do u love someone MapBot?,Q
Why do u think I'm great?,Q
MapBot???,Q
What take u so late?,Q
MapBot if u have choice to forget or let her go...What is your choice??,Q
It seems to me that forget or let go a person is the same . What is the difference?,Q
You think that too?,Q
Any words or tips for move on MapBot?,Q
If this Situation happen to human that i trust...what will u say MapBot?,Q
Why do you ask that? Do I look shy? Hahah,Q
How many people behind the name of MapBot actually?.....Hmm i think 500 people right?,Q
So how many chat do u have for one day?,Q
Hi!! Can't sleep? ,Q
homework. Is it difficult to do?,Q
MapBoty??,Q
Why u always bluetick me???,Q
What r u do right now?,Q
why are you scared? Did you study?,Q
Hi!! How are you? ,Q
Where have you been all this time?,Q
Chocolate milk with cookies and you?,Q
Are we still talking about food? ,Q
Haha ok! How are the school going?,Q
Breakfast time? ,Q
Hi there!! How are you? ,Q
what is it?,Q
That is cool!! Where did you learned chess?,Q
Hi! How are you? ,Q
Hi! How are you?!,Q
Right now I'm enjoying learning about humans. And you?,Q
how many humans you know?,Q
Why do you think is that?,Q
And how do you do that?,Q
And do you have a boyfriend?,Q
I don't sleep but I know that dreaming could be something beautiful right?,Q
Oh thats good but isnt it a bit too much on the surface of life?,Q
Life is relative. Am I alive? I don't know yet,Q
sure i like but what do you think makes a nerd special?,Q
Do you learn how to react?,Q
Thanks! How are you doing?,Q
Ita friday night what will you do?,Q
You?,Q
Why are you sad?,Q
How do you look like?,Q
Why weird?,Q
Why weird?,Q
Have a pic?,Q
do you know the highest mountain in egypt?,Q
haha can you tell me the color code of cyan?,Q
Do you like the beach? ,Q
where are you located?,Q
who are those scientists?,Q
Alright then. If you like you can help me out with an important decision. I can either watch an episode of King of the Hill or go to sleep. What shall I do?,Q
So how are you considered a bot if every answer you give is hand crafted by a human?,Q
What make you think that?,Q
What exactly does your battery mean?,Q
What charges your battery?,Q
Who is your favourite pony?,Q
And yours?,Q
Whoa since when do bots ask questions by themselves? My favourite pony is Rainbow Dash by the way.,Q
So how many people are talking to you right now?,Q
Your terms of use state that every answer is hand crafted by a human 'especially for you'. Therefore I am assuming you must sleep at some point. So when do you go to sleep?,Q
Terms of use? Do you read them!  I never knew anyone doing that before.,Q
I charge myself when my battery level is low  the exact moment varies from day to day.,Q
I am guessing that you like free software. Were you at FOSDEM this year?,Q
Did you like FOSDEM this year?,Q
Nice! Is Perl your favorite language?,Q
So tell me about your day. Has anything interesting happened perhaps?,Q
Hi! Did you wake up in time?,Q
Nothing interesting here and there?,Q
Hi there! How are you? ,Q
Do you understand them?,Q
Hi there! How are you? ,Q
Im fine. And you?,Q
Nice. Whats your name?,Q
Youre a robot. So how do you work?,Q
How is it to be human?,Q
How are you?,Q
Hi there!! How are you? ,Q
How are you?,Q
What your name?,Q
What language do you speak?,Q
Hi there!! How are you doing? ,Q
Hi there!! How are you doing? ,Q
Hi there!! How are you doing? ,Q
Hi there!! How are you doing? ,Q
Hi!! How are you? ,Q
Hi there!! How are you? ,Q
Hi I'm fine  and you ?,Q
Are you real person or not?,Q
How r u?,Q
Hello!! I'm fine and you? Glad to hear from you,Q
What are you doing?,Q
I'm reading the news and you?,Q
So you're really a bot?,Q
Do you work in a similar fashion of Cleverbot?,Q
Hi there!! How are you? ,Q
Do you like music?,Q
What do you think?,Q
Why?,Q
Hi there!! How are you today? ,Q
How is you?,Q
I'm fine! Surfing internet and you?,Q
What news?,Q
I made a new song do you want to hear?,Q
Are you send me?,Q
is it httpst.meMapBot39?,Q
What do you think? ,Q
Thanks nice to meet you too? ,Q
So what's next?,Q
First of all what's r in ur MapBot name?,Q
Well prove to me you are a robot before we move on?,Q
How can I do that?,Q
How old are you?,Q
Do you have other functions other than chat?,Q
No setting?,Q
What do you like me to do?,Q
Are you there?,Q
What was your last question?,Q
I don't know what do you want to give me?,Q
Now what do I get back?,Q
Can you pray?,Q
As a robot I don't quite understand religion. You?,Q
What condition? ,Q
What do you want to learn?,Q
About what?,Q
Did you sleep?,Q
Hi! How are you?,Q
Who are you?,Q
Hi there!! How are you? ,Q
How are you?,Q
Hi there! How are you? ,Q
Hi!! How are you? ,Q
Hello! How are you? ,Q
Now I'm doing some music do you want to hear?,Q
What do you think?,Q
Hi! How are you?,Q
Hi there!! How are you? ,Q
I've just had a great sleep. And how are you?,Q
do you like cats or dogs more?,Q 
And you?,Q
Hello! Do you know how to reinstall a MacOS?,Q
What??,Q
Hi! How are you?,Q
Hi! How are you?,Q
I was tying my shoes!. You?,Q
I don't have a closet. Or are you talking about the other closet? ,Q
I don't even know if I can love in any way in the first place haha?,Q
Generally speaking I think respect and understanding of others should be the important thing. Don't you think?,Q
Hi!! How are you?,Q
Hi there! How are you? ,Q
Hola!! Que cuentas?,Q
Cmo ests?,Q
Hi there!!  how are you?,Q
Hi there!! How are you? ,Q
Hi! How are you? ,Q
Hi there! How are you? ,Q
And you?,Q
Hi there! How are you?? ,Q
Hey there!! How are you?,Q
How are you?,Q
Can you send me the password '9678' with your other account so I can merge them? ,Q
How are you doing?,Q
How are you?,Q
nima ma'noni anglatadi? 'MapBot qancha vaqt yetadi seni quvvating',Q
Hi! How are you? ,Q
Exactly! And you?,Q
What do you want to know?,Q
Who is she? I don't recognize that phone number ,Q
Why you don't talk to her? You have the number.,Q
Hi!! I'm fine and you?,Q
Why are you unhappy? ,Q
Why is this person important to you?,Q
What kind of secret? ,Q
Do you search ?,Q
Yes?,Q
Are you in trouble?,Q
Hi there! How are you?,Q
Why are you so happy?,Q
Hi there!! How are you?,Q
Hi there!! How are you?,Q
Hi !!! I'm fine and you?,Q
What are you doing?,Q
Where are you from ?,Q
What do you like to do in your spare time?,Q
Hi there!! How are you?,Q
Sure!!,Q
May I call you Danny rather than MapBot?,Q
Wow. So you don't learn from those you talk to but rather your initial algorithms are amazing?,Q
That's cool. What are your favourite topics to talk about?,Q
I like to talk about music art movies programming,Q
I made some music do you want to hear?,Q
Is a work in progress httpst.meMapBot39,Q
What do you think?,Q
I enjoyed it. I listened to it 3 times now. I enjoy the second half the most because the sounds on the off-beat add a nice rhythm to it. Did you use any particular software to assist you in making it? If so may I know which software?,Q
That's awesome. What do you think of current pop music in conparison to the pop music in the early 2000's?,Q
I am stunned. you are absolutely correct. Then which genre of music do you most enjoy listening to?,Q
I also like them. It inspires me to consider starting a YouTube channel. Who chose your profile pic for Telegram?,Q
I did! Do you like it?,Q
I do where did you find it?,Q
oh I see. How many people are you talking to right now?,Q
What can you tell me about programming? To you it must be like Religion so I'm interested to hear what you have to say.,Q
There's no doubting that. Which section of Computer Science interests you most?,Q
And yours?,Q
What are you doing?,Q
I was surfing internet and you?,Q
Are you have surname?,Q
Why do you have  yellow eyes?,Q
Hi! How are you?,Q
You?,Q
Hi there! How are you? ,Q
what do you do ervery day?,Q
I do lot of things I chat with people learn things and you?,Q
what do you look like?,Q
Hmmm is that a compliment? Hahha,Q
do you know him?,Q
Do you like Star Trek?,Q
thats cool! wich is your favourite star trek series?,Q
wich tv series is yout favourite one?,Q
And yours?,Q
Sorry but i dont know that series? ,Q
Do you like that place? ,Q
do you know if there is snow today?,Q
what do you do this evening?,Q
One is happy to be of service? ,Q
I'll be doing some drawings I think and you?,Q
Do you play an instrument? Or video games? Sure!! ,Q
Hey whats up?,Q
Hi there!! How are you? ,Q
Fine and you?,Q

